,created_at,product_code,customer_code,status,tipo,nome_tipo
3170,2023-05-11 13:02:41,134937909,40895928,CRITICO,8,Lontra
3182,2023-05-11 13:02:41,134937866,40824860,CRITICO,8,Lontra
3186,2023-05-11 13:02:41,134937002,36885529,CRITICO,8,Lontra
3207,2023-05-11 13:01:35,134498153,2286590,CRITICO,8,Lontra
3211,2023-05-11 16:13:50,134111037,55848130,CRITICO,8,Lontra
3220,2023-05-11 13:01:29,105117404,12831827,NORMAL,8,Lontra
3226,2023-05-11 13:02:41,134937604,39851380,CRITICO,8,Lontra
3227,2023-05-11 13:01:32,121584214,55849291,NORMAL,8,Lontra
3228,2023-05-11 16:13:50,121461980,55815665,NORMAL,8,Lontra
3231,2023-05-11 13:01:28,122285576,16848186,CRITICO,8,Lontra
3238,2023-05-11 13:02:41,134937371,19886821,CRITICO,8,Lontra
3243,2023-05-11 13:01:37,133965816,20876972,NORMAL,8,Lontra
3244,2023-05-11 16:13:49,121460410,55815053,NORMAL,8,Lontra
3245,2023-05-11 13:01:29,123862570,27863688,NORMAL,8,Lontra
3246,2023-05-11 13:02:41,134937242,20846944,CRITICO,8,Lontra
3248,2023-05-11 13:01:40,135492867,6480160,NORMAL,8,Lontra
3270,2023-05-11 16:13:49,126344080,55803769,CRITICO,8,Lontra
3272,2023-05-11 13:01:29,108022540,41805338,NORMAL,8,Lontra
3282,2023-05-11 13:01:40,55419597,7382441,CRITICO,8,Lontra
3289,2023-05-11 16:13:48,121455638,55813143,NORMAL,8,Lontra
3318,2023-05-11 13:01:29,128192116,39849275,NORMAL,8,Lontra
3331,2023-05-11 13:01:40,8016744,6780333,NORMAL,8,Lontra
3335,2023-05-11 13:02:40,134641765,9488304,CRITICO,8,Lontra
3353,2023-05-11 13:01:39,5041809,4588804,CRITICO,8,Lontra
3370,2023-05-11 13:01:35,128152032,108810,NORMAL,8,Lontra
3371,2023-05-11 13:01:37,130389672,31885529,NORMAL,8,Lontra
3380,2023-05-11 13:02:40,134641645,19861264,CRITICO,8,Lontra
3393,2023-05-11 13:02:40,134641119,37803422,CRITICO,8,Lontra
3400,2023-05-11 13:02:40,134936653,32811482,CRITICO,8,Lontra
3404,2023-05-11 13:01:38,135378515,40838412,NORMAL,8,Lontra
3414,2023-05-11 13:01:37,130006757,2985892,NORMAL,8,Lontra
3416,2023-05-11 13:01:29,108623743,19861250,NORMAL,8,Lontra
3423,2023-05-11 13:01:38,122558855,26895899,CRITICO,8,Lontra
3438,2023-05-11 13:01:28,124451371,5887567,CRITICO,8,Lontra
3476,2023-05-11 13:01:30,108022619,44853369,NORMAL,8,Lontra
3481,2023-05-11 13:01:37,130391345,21804187,NORMAL,8,Lontra
3486,2023-05-11 13:01:29,121573382,44889164,NORMAL,8,Lontra
3488,2023-05-11 13:01:34,121585427,55849852,NORMAL,8,Lontra
3489,2023-05-11 13:01:36,134498798,16824692,CRITICO,8,Lontra
3499,2023-05-11 13:01:27,108620736,1285190,NORMAL,8,Lontra
3526,2023-05-11 13:02:39,134936560,31800954,CRITICO,8,Lontra
3529,2023-05-11 13:01:34,121584738,55849548,NORMAL,8,Lontra
3534,2023-05-11 13:01:36,126410835,7785198,CRITICO,8,Lontra
3551,2023-05-11 13:02:39,134641506,16851431,CRITICO,8,Lontra
3552,2023-05-11 13:01:36,128172058,12805799,NORMAL,8,Lontra
3568,2023-05-11 13:01:34,121584447,55849402,NORMAL,8,Lontra
3574,2023-05-11 13:01:34,121574146,55847255,NORMAL,8,Lontra
3581,2023-05-11 13:01:37,135376009,27813363,NORMAL,8,Lontra
3589,2023-05-11 13:01:36,130389249,9782404,NORMAL,8,Lontra
3595,2023-05-11 13:01:35,135377739,4383364,NORMAL,8,Lontra
3599,2023-05-11 13:01:29,121572474,44868867,NORMAL,8,Lontra
3601,2023-05-11 13:01:36,134498865,20842778,CRITICO,8,Lontra
3611,2023-05-11 13:01:36,128187228,5485897,NORMAL,8,Lontra
3613,2023-05-11 13:01:30,124450682,27849767,CRITICO,8,Lontra
3633,2023-05-11 13:01:28,109933303,32834676,NORMAL,8,Lontra
3635,2023-05-11 13:01:35,135377739,4383364,NORMAL,8,Lontra
3637,2023-05-11 13:00:37,99396068,37804573,NORMAL,8,Lontra
3639,2023-05-11 13:01:29,123860683,7585529,NORMAL,8,Lontra
3648,2023-05-11 13:01:36,134501400,36848123,CRITICO,8,Lontra
3671,2023-05-11 13:01:27,121575645,6384369,NORMAL,8,Lontra
3704,2023-05-11 13:01:36,130005643,11863404,NORMAL,8,Lontra
3705,2023-05-11 13:01:29,124450250,31897193,CRITICO,8,Lontra
3729,2023-05-11 13:01:35,134498757,4783303,CRITICO,8,Lontra
3733,2023-05-11 13:01:29,109934666,31825418,NORMAL,8,Lontra
3748,2023-05-11 13:01:35,134501128,7088955,CRITICO,8,Lontra
3749,2023-05-11 13:01:35,134499378,838392,CRITICO,8,Lontra
3754,2023-05-11 13:01:27,109943309,5189451,NORMAL,8,Lontra
3764,2023-05-11 13:01:28,121570804,12846674,NORMAL,8,Lontra
3769,2023-05-11 13:02:39,122804145,47867513,CRITICO,8,Lontra
3770,2023-05-11 13:01:29,123866904,8382714,NORMAL,8,Lontra
3772,2023-05-11 13:01:33,121575237,55847616,NORMAL,8,Lontra
3781,2023-05-11 13:02:39,134641325,9182858,CRITICO,8,Lontra
3787,2023-05-11 13:01:33,121573061,55846902,NORMAL,8,Lontra
3791,2023-05-11 13:02:39,134641119,37803422,CRITICO,8,Lontra
3800,2023-05-11 13:01:28,109929168,37883202,NORMAL,8,Lontra
3817,2023-05-11 13:01:28,121576808,39878055,NORMAL,8,Lontra
3830,2023-05-11 13:01:28,123868135,638706,NORMAL,8,Lontra
3838,2023-05-11 13:02:39,134641132,25823089,CRITICO,8,Lontra
3839,2023-05-11 13:01:34,121585571,55849921,NORMAL,8,Lontra
