,created_at,product_code,customer_code,status,tipo,nome_tipo
1502,2023-05-11 13:02:51,121572231,27558441,NORMAL,5,Baleia
1554,2023-05-11 13:01:47,103806594,93570,NORMAL,5,Baleia
1564,2023-05-11 13:01:47,67168132,605022,NORMAL,5,Baleia
1568,2023-05-11 13:02:51,81381069,39531556,NORMAL,5,Baleia
1605,2023-05-11 13:01:38,135377158,43554360,NORMAL,5,Baleia
1606,2023-05-11 13:02:51,135022533,36593559,NORMAL,5,Baleia
1633,2023-05-11 13:02:50,135021105,24594007,NORMAL,5,Baleia
1646,2023-05-11 13:01:38,135379304,40553271,NORMAL,5,Baleia
1655,2023-05-11 13:02:50,135020725,57520361,NORMAL,5,Baleia
1667,2023-05-11 13:01:46,125456252,635521,NORMAL,5,Baleia
1669,2023-05-11 13:01:46,99990032,275535,NORMAL,5,Baleia
1674,2023-05-11 13:01:46,74097235,565488,NORMAL,5,Baleia
1691,2023-05-11 13:02:50,135018467,53537660,NORMAL,5,Baleia
1693,2023-05-11 13:02:50,135019333,47582256,NORMAL,5,Baleia
1725,2023-05-11 13:01:31,122558596,44543333,CRITICO,5,Baleia
1751,2023-05-11 13:02:50,135019253,36513996,NORMAL,5,Baleia
1762,2023-05-11 13:01:30,123863204,39530809,NORMAL,5,Baleia
1767,2023-05-11 13:01:46,85596173,645126,NORMAL,5,Baleia
1774,2023-05-11 13:01:32,122284404,47598134,CRITICO,5,Baleia
1798,2023-05-11 13:01:45,75618151,20514624,CRITICO,5,Baleia
1802,2023-05-11 13:01:46,69199564,125204,NORMAL,5,Baleia
1819,2023-05-11 13:01:33,108027819,46591246,NORMAL,5,Baleia
1822,2023-05-11 13:02:49,135016586,22545447,NORMAL,5,Baleia
1830,2023-05-11 13:01:46,86035505,1258485,NORMAL,5,Baleia
1834,2023-05-11 13:01:34,109929960,45589373,NORMAL,5,Baleia
1849,2023-05-11 13:02:49,135017294,33520247,NORMAL,5,Baleia
1866,2023-05-11 13:01:45,53342473,11553317,NORMAL,5,Baleia
1873,2023-05-11 13:01:46,99990032,275535,NORMAL,5,Baleia
1883,2023-05-11 13:01:45,53304827,11570809,NORMAL,5,Baleia
1900,2023-05-11 13:02:47,81374305,39584700,NORMAL,5,Baleia
1902,2023-05-11 13:01:32,122284715,47588510,CRITICO,5,Baleia
1909,2023-05-11 13:02:48,135011887,30509316,NORMAL,5,Baleia
1911,2023-05-11 13:01:45,71292040,24584804,CRITICO,5,Baleia
1916,2023-05-11 13:01:46,97794652,305518,NORMAL,5,Baleia
1929,2023-05-11 13:02:49,135016726,36501850,NORMAL,5,Baleia
1955,2023-05-11 13:01:45,53176857,20540376,NORMAL,5,Baleia
1963,2023-05-11 13:02:49,135016057,19531743,NORMAL,5,Baleia
1971,2023-05-11 16:14:27,123396916,55554129,NORMAL,5,Baleia
1975,2023-05-11 13:02:49,135012982,12563525,NORMAL,5,Baleia
1981,2023-05-11 13:01:45,71617165,14559850,CRITICO,5,Baleia
1987,2023-05-11 13:01:45,53604477,11546130,CRITICO,5,Baleia
1998,2023-05-11 13:01:45,53132708,14505895,NORMAL,5,Baleia
1999,2023-05-11 13:02:49,135015252,30577682,NORMAL,5,Baleia
2000,2023-05-11 13:01:45,53397346,11584624,NORMAL,5,Baleia
2015,2023-05-11 13:02:48,135011556,42510580,NORMAL,5,Baleia
2052,2023-05-11 13:01:46,85982287,1856214,NORMAL,5,Baleia
2068,2023-05-11 13:01:45,53145133,20515592,NORMAL,5,Baleia
2075,2023-05-11 13:01:45,53227417,11527587,CRITICO,5,Baleia
2079,2023-05-11 13:01:30,121569590,40583116,NORMAL,5,Baleia
2086,2023-05-11 13:01:45,53598921,11567458,NORMAL,5,Baleia
2097,2023-05-11 13:02:48,81371293,23515645,NORMAL,5,Baleia
2099,2023-05-11 13:01:45,71182156,31590570,NORMAL,5,Baleia
2127,2023-05-11 13:02:48,135010523,50572801,NORMAL,5,Baleia
2136,2023-05-11 13:01:45,123550282,33516766,NORMAL,5,Baleia
2142,2023-05-11 13:02:48,135013109,56576591,NORMAL,5,Baleia
2156,2023-05-11 13:01:45,80243753,14528826,CRITICO,5,Baleia
2184,2023-05-11 13:01:30,102891045,46506797,CRITICO,5,Baleia
2187,2023-05-11 13:01:45,85532722,14527160,NORMAL,5,Baleia
2188,2023-05-11 13:02:48,135010685,20579097,NORMAL,5,Baleia
2194,2023-05-11 13:02:47,135009571,43565011,NORMAL,5,Baleia
2208,2023-05-11 13:02:47,135007783,20592154,NORMAL,5,Baleia
2218,2023-05-11 13:01:45,53309213,11564570,NORMAL,5,Baleia
2227,2023-05-11 13:02:47,81374305,39584700,NORMAL,5,Baleia
2232,2023-05-11 13:01:45,61266582,1055105,CRITICO,5,Baleia
2242,2023-05-11 13:01:30,108026479,27510531,NORMAL,5,Baleia
2254,2023-05-11 13:01:30,103324751,46599881,NORMAL,5,Baleia
2257,2023-05-11 13:02:47,135008766,44522684,NORMAL,5,Baleia
2269,2023-05-11 13:01:30,108026815,27574664,NORMAL,5,Baleia
2274,2023-05-11 13:01:33,135223967,33515713,NORMAL,5,Baleia
2281,2023-05-11 13:01:45,53298602,10539854,CRITICO,5,Baleia
2312,2023-05-11 13:02:47,135006391,23547770,NORMAL,5,Baleia
2330,2023-05-11 13:01:31,103314816,46597463,NORMAL,5,Baleia
2372,2023-05-11 13:02:47,135005723,44548830,NORMAL,5,Baleia
2422,2023-05-11 13:01:30,102902380,46509574,CRITICO,5,Baleia
2425,2023-05-11 13:02:06,126620607,27571391,CRITICO,5,Baleia
2432,2023-05-11 13:02:46,135004330,56581661,NORMAL,5,Baleia
2459,2023-05-11 13:01:30,124451915,33506961,CRITICO,5,Baleia
