,created_at,product_code,customer_code,status,tipo,nome_tipo
2446,2023-05-11 13:01:35,135073492,12950854,NORMAL,9,Ornitorrinco
2493,2023-05-11 13:02:46,82161869,9390231,NORMAL,9,Ornitorrinco
2497,2023-05-11 13:02:46,135003714,5497668,NORMAL,9,Ornitorrinco
2514,2023-05-11 13:02:46,135003191,41923054,NORMAL,9,Ornitorrinco
2548,2023-05-11 13:02:45,135001217,42940095,NORMAL,9,Ornitorrinco
2620,2023-05-11 13:02:45,81355842,40950990,NORMAL,9,Ornitorrinco
2661,2023-05-11 13:02:44,134946113,9491924,CRITICO,9,Ornitorrinco
2675,2023-05-11 13:01:32,108018783,39900402,NORMAL,9,Ornitorrinco
2720,2023-05-11 13:02:44,81362273,20982720,NORMAL,9,Ornitorrinco
2745,2023-05-11 13:01:30,122284919,30903539,CRITICO,9,Ornitorrinco
2765,2023-05-11 13:02:42,96086217,44919872,NORMAL,9,Ornitorrinco
2780,2023-05-11 13:02:44,77314183,32913485,NORMAL,9,Ornitorrinco
2782,2023-05-11 13:02:44,77314183,32913485,NORMAL,9,Ornitorrinco
2783,2023-05-11 13:02:44,77314183,32913485,NORMAL,9,Ornitorrinco
2785,2023-05-11 13:01:32,122558166,44991801,CRITICO,9,Ornitorrinco
2786,2023-05-11 13:01:31,123859933,45941055,NORMAL,9,Ornitorrinco
2791,2023-05-11 13:02:28,80754034,40951898,NORMAL,9,Ornitorrinco
2803,2023-05-11 13:02:26,80748805,40948848,NORMAL,9,Ornitorrinco
2807,2023-05-11 13:01:37,130390494,4697858,NORMAL,9,Ornitorrinco
2838,2023-05-11 13:01:30,121573451,12911226,NORMAL,9,Ornitorrinco
2851,2023-05-11 13:01:37,130006371,39913360,NORMAL,9,Ornitorrinco
2869,2023-05-11 13:01:31,130389385,42949746,NORMAL,9,Ornitorrinco
2878,2023-05-11 13:02:43,134938674,13980182,CRITICO,9,Ornitorrinco
2890,2023-05-11 13:02:26,80751222,40950251,NORMAL,9,Ornitorrinco
2925,2023-05-11 13:02:43,134938416,33977903,CRITICO,9,Ornitorrinco
2929,2023-05-11 13:01:30,123861191,36932129,NORMAL,9,Ornitorrinco
2963,2023-05-11 13:02:43,134939278,48964459,CRITICO,9,Ornitorrinco
2973,2023-05-11 13:01:28,121585053,5598481,NORMAL,9,Ornitorrinco
