,created_at,product_code,customer_code,status,tipo,nome_tipo
946,2023-05-11 13:02:54,135034107,58246949,NORMAL,2,Camelo
952,2023-05-11 13:02:54,135040752,58250398,NORMAL,2,Camelo
961,2023-05-11 13:02:54,135041011,58250524,NORMAL,2,Camelo
963,2023-05-11 13:02:54,135040289,58250159,NORMAL,2,Camelo
968,2023-05-11 13:02:54,135032357,58246029,NORMAL,2,Camelo
970,2023-05-11 13:02:54,135040254,58250115,NORMAL,2,Camelo
973,2023-05-11 13:01:48,85451919,3029568,CRITICO,2,Camelo
983,2023-05-11 13:02:53,135032228,58245986,NORMAL,2,Camelo
997,2023-05-11 13:01:46,88834315,232140,NORMAL,2,Camelo
1004,2023-05-11 13:02:53,135033249,58246437,NORMAL,2,Camelo
1018,2023-05-11 13:02:53,135033171,39240593,NORMAL,2,Camelo
1029,2023-05-11 13:01:47,134991357,30220599,CRITICO,2,Camelo
1039,2023-05-11 13:01:47,84692900,1829007,CRITICO,2,Camelo
1046,2023-05-11 13:02:53,135032768,43272667,NORMAL,2,Camelo
1050,2023-05-11 13:02:53,135033003,58246390,NORMAL,2,Camelo
1051,2023-05-11 13:02:53,135031289,58245502,NORMAL,2,Camelo
1052,2023-05-11 13:02:53,135031210,58245423,NORMAL,2,Camelo
1063,2023-05-11 13:01:34,108024492,43239407,NORMAL,2,Camelo
1064,2023-05-11 13:02:53,135032805,58246235,NORMAL,2,Camelo
1075,2023-05-11 13:01:46,88945667,1925505,NORMAL,2,Camelo
1081,2023-05-11 13:02:53,135031803,58245752,NORMAL,2,Camelo
1083,2023-05-11 13:01:32,121585104,46238284,NORMAL,2,Camelo
1087,2023-05-11 13:01:34,109932109,48298961,NORMAL,2,Camelo
1090,2023-05-11 13:01:36,128171471,4520974,NORMAL,2,Camelo
1091,2023-05-11 13:01:47,135458093,28238831,NORMAL,2,Camelo
1097,2023-05-11 13:02:53,135032077,25227859,NORMAL,2,Camelo
1098,2023-05-11 13:02:53,135030862,58245241,NORMAL,2,Camelo
1118,2023-05-11 13:01:47,75982415,1428525,NORMAL,2,Camelo
1122,2023-05-11 13:02:53,81385510,41299357,NORMAL,2,Camelo
1136,2023-05-11 13:02:53,135031609,58245656,NORMAL,2,Camelo
1150,2023-05-11 13:02:53,135030565,15266659,NORMAL,2,Camelo
1155,2023-05-11 13:02:53,81383287,41298207,NORMAL,2,Camelo
1158,2023-05-11 13:01:47,135341163,27221669,NORMAL,2,Camelo
1169,2023-05-11 13:02:53,135030037,58244803,NORMAL,2,Camelo
1170,2023-05-11 13:02:53,135030725,58245154,NORMAL,2,Camelo
1171,2023-05-11 13:02:53,81397753,13295585,NORMAL,2,Camelo
1176,2023-05-11 13:01:31,109932422,48299140,NORMAL,2,Camelo
1181,2023-05-11 13:02:53,135029557,58244564,NORMAL,2,Camelo
1184,2023-05-11 13:02:53,135030693,58245145,NORMAL,2,Camelo
1187,2023-05-11 13:01:47,96398925,1422270,NORMAL,2,Camelo
1188,2023-05-11 13:02:52,135029745,58244669,NORMAL,2,Camelo
1195,2023-05-11 13:01:47,78779396,912379,NORMAL,2,Camelo
1198,2023-05-11 13:02:53,135029869,58244730,NORMAL,2,Camelo
1201,2023-05-11 13:02:52,135029664,10223232,NORMAL,2,Camelo
1210,2023-05-11 13:02:52,135029549,58244568,NORMAL,2,Camelo
1218,2023-05-11 13:02:52,135029561,58244572,NORMAL,2,Camelo
1220,2023-05-11 13:02:52,81383610,41298375,NORMAL,2,Camelo
1232,2023-05-11 13:02:52,135029030,58244286,NORMAL,2,Camelo
1234,2023-05-11 13:02:52,135029404,14260736,NORMAL,2,Camelo
1239,2023-05-11 13:02:52,135028865,58244192,NORMAL,2,Camelo
1246,2023-05-11 13:01:47,135457979,45215975,NORMAL,2,Camelo
1254,2023-05-11 13:02:52,135029080,58244293,NORMAL,2,Camelo
1262,2023-05-11 13:02:50,81381237,41297173,NORMAL,2,Camelo
1263,2023-05-11 13:02:52,135029252,31284117,NORMAL,2,Camelo
1264,2023-05-11 13:01:35,134502094,6527936,CRITICO,2,Camelo
1285,2023-05-11 13:01:31,109930334,48297907,NORMAL,2,Camelo
1290,2023-05-11 13:02:52,135028714,58244129,NORMAL,2,Camelo
1294,2023-05-11 13:01:47,85899847,2226507,NORMAL,2,Camelo
1298,2023-05-11 13:02:52,81384642,222556,NORMAL,2,Camelo
1301,2023-05-11 13:02:52,81385060,41299132,NORMAL,2,Camelo
1311,2023-05-11 13:02:52,135028475,58244001,NORMAL,2,Camelo
1312,2023-05-11 13:02:50,81383530,41298328,NORMAL,2,Camelo
1317,2023-05-11 13:02:52,135028080,58243821,NORMAL,2,Camelo
1323,2023-05-11 13:02:52,135028096,58243832,NORMAL,2,Camelo
1326,2023-05-11 13:02:52,135027580,58243568,NORMAL,2,Camelo
1327,2023-05-11 13:02:52,135024291,58241871,NORMAL,2,Camelo
